Gene,p_value,odds_ratio,n_strong_present,n_weak_present,p_adj,Direction,Category
group_3304,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
rcsC_24~~~rcsC_1,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3295,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3293,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3287,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3284,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3283,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3271,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3265,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3255,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3254,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3209,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
rhaS_8~~~rhaS_2,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3201,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3181,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3171,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3164,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3155,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
yscN_2~~~yscN_1,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3138,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3136,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3121,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3105,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3097,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3082,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3039,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_3038,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
nanT_1~~~naiP_1,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3013,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2966,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_2938,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2936,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2935,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2919,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_2848,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2818,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2774,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_2735,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2734,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2671,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2670,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2639,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_2627,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_2593,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_2581,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
spaQ,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2321,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2315,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2283,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_2282,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_2281,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_2193,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2096,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2064,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_2052,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1936,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_1855,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_1845,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_1763,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_1741,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1619,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_1569,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_1464,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1420,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
osmW_2,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1325,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1162,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_1147,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1141,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_1128,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
prtR_1,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
group_1083,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1025,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
hyuA_2,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
osmX_2,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_905,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_900,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_889,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
tri1_2,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_846,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
leuA_2,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_663,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_642,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_575,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
osmV_2,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_562,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
pntAA_1,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_531,0.007936507936507936,0,0,4,0.008128262490678597,Enriched in Weak,Accessory
pntB_1,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
sctC_2,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
sseC,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
apc4,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_227,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
shlB_1,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_161,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
ssaV_1,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
apc3,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_88,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_4338,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_4336,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_4335,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_4334,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_4333,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3796,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3794,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3792,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3790,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3789,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3786,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3785,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3784,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3781,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3775,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3774,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3773,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3772,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
addA_2,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3766,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3765,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3764,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3763,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
recF_3,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3761,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3758,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
cusR_1,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3754,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3745,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3744,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3743,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3742,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
cheB_5,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
actP_2,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3741,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3738,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3736,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3735,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3731,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
nhaK_1,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3729,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3722,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3721,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3720,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
rcsC_30,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3718,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3716,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3715,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3714,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3713,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3712,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3711,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3708,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3707,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3706,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3593,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3124,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3119,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3063,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3041,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_3034,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
dmlR_20,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2957,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2891,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2881,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2872,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2867,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2860,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2847,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2845,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2842,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2837,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2831,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2811,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2797,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2796,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2758,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2747,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2729,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2711,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2698,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2689,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2632,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2619,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2608,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2601,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2600,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2599,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2598,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2573,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2572,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2560,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2559,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2542,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2535,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2534,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2533,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2518,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2517,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2516,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2515,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2506,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2505,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2492,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2491,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2475,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2451,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2450,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2437,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2413,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2385,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2384,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2362,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2361,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
ybcO,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2354,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2345,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2339,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2338,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2329,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2328,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2317,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2316,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2298,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2291,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2290,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2289,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2284,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2275,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2274,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2265,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2245,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2231,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2230,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2218,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2217,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2216,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2195,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2194,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2160,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2159,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2158,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2157,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2143,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2131,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2130,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2129,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2125,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2124,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2109,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2108,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2097,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2088,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2075,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2061,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2051,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2039,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2007,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_2002,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1993,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1992,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1982,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1961,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1950,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1939,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1938,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1919,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1906,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1905,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1895,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1884,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1866,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1847,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1841,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
slyA_2,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1816,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1798,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1797,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1765,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1764,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1743,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1742,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1731,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1722,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1701,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1688,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1682,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1663,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1648,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1647,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1639,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1638,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1632,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1621,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1613,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1601,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1581,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1555,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1523,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1513,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1508,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1501,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1490,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1463,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1462,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1457,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1435,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1434,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1433,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1428,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1427,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
group_1422,0.007936507936507936,Inf,5,0,0.008128262490678597,Enriched in Strong,Accessory
