Gene,estimate,std_error,t_value,p_value,r_squared,p_adj
group_4124,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4123,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4122,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4121,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4120,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4119,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4118,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4117,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4116,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4115,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4114,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4113,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4112,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
virD4,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4111,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
chpB,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4110,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4109,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4108,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
ssb_3,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
topB_2,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4107,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
yhcR,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4106,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4105,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4104,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4103,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
chpS,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4102,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
nadE_3,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4101,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4100,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4099,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4098,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4097,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4096,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4095,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4094,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
xerC_7,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4093,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4092,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4091,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4090,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
mexA_2,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4089,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4088,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4087,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4086,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4085,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
pdeB,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4084,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
mdtL_2,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
yhhW_3,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4083,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
