Gene,estimate,std_error,t_value,p_value,r_squared,p_adj
group_1719,11.994189371499992,11.085419040215333,1.0819788884829569,0.29529997054032175,0.06817892069480798,0.5047011531858546
group_1654,11.994189371499992,11.085419040215333,1.0819788884829569,0.29529997054032175,0.06817892069480798,0.5047011531858546
group_1644,11.994189371499992,11.085419040215333,1.0819788884829569,0.29529997054032175,0.06817892069480798,0.5047011531858546
group_1598,11.994189371499992,11.085419040215333,1.0819788884829569,0.29529997054032175,0.06817892069480798,0.5047011531858546
group_1450,11.994189371499992,11.085419040215333,1.0819788884829569,0.29529997054032175,0.06817892069480798,0.5047011531858546
group_1327,11.994189371499992,11.085419040215333,1.0819788884829569,0.29529997054032175,0.06817892069480798,0.5047011531858546
group_1277,11.994189371499992,11.085419040215333,1.0819788884829569,0.29529997054032175,0.06817892069480798,0.5047011531858546
group_1191,11.994189371499992,11.085419040215333,1.0819788884829569,0.29529997054032175,0.06817892069480798,0.5047011531858546
group_1127,11.994189371499992,11.085419040215333,1.0819788884829569,0.29529997054032175,0.06817892069480798,0.5047011531858546
group_610,11.994189371499992,11.085419040215333,1.0819788884829569,0.29529997054032175,0.06817892069480798,0.5047011531858546
group_359,11.994189371499992,11.085419040215333,1.0819788884829569,0.29529997054032175,0.06817892069480798,0.5047011531858546
group_18,11.994189371499992,11.085419040215333,1.0819788884829569,0.29529997054032175,0.06817892069480798,0.5047011531858546
group_4332,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_4331,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_4330,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_3678,12.80049856610391,11.259444919901217,1.136867639316647,0.27233422871263036,0.0747416752272477,0.5047011531858546
group_3529,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_3496,12.80049856610391,11.259444919901217,1.136867639316647,0.27233422871263036,0.0747416752272477,0.5047011531858546
group_3425,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_3423,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_3402,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
